image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,PrimaryColorFamily,language,Undertone,Family,Shade,Interior/Exterior,cdp,Color Collection,Mood,Project,Style,Opacity,Value,Color Family
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-240-lily-white-2128-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2128-70/lily-white,"['Lily White', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2128-70/lily-white,2024-07-22T03:32:33Z,Lily White 2128-70 | Benjamin Moore,2024-07-22T03:32:33Z,Color,"A crisp, optic white lightly shaded with blue and gray undertones.",3f02d9d68a4e85a3d4c8c63b5eb777e39b5cc459,1,,"{'title': 'Lily <em>White</em> 2128-70 | Benjamin Moore', 'sections': 'Lily <em>White</em>', 'description': 'A crisp, optic <em>white</em> lightly shaded with blue and gray undertones.', 'color_name': 'Lily <em>White</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2128-70&#x2F;lily-<em>white</em>', 'PrimaryColorFamily': '<em>White</em>'}",6242804564441f9c83003dab,2128-70,Light,Cool,E3E9EB,Lily White,White,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-030-firenze-AF-225-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-225/firenze,"['Firenze', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-225/firenze,2024-07-21T22:48:08Z,Firenze AF-225 | Benjamin Moore,2024-07-21T22:48:08Z,Color,A deep orange with a rosy cast.,d36dfa2753a20e8db715c9a7e1236d8f4a81d24a,1,,"{'description': 'A deep <em>orange</em> with a rosy cast.', 'PrimaryColorFamily': '<em>Orange</em>'}",6242791ae7b9d2a7810f3e8d,AF-225,Medium,Warm,B87450,Firenze,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-029-potters-clay-1221-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1221/potters-clay,"['Potters Clay', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/1221/potters-clay,2024-07-21T21:27:42Z,Potters Clay 1221 | Benjamin Moore,2024-07-21T21:27:41Z,Color,"Sunbaked and radiant, this terracotta orange is a salve for stark spaces.",aca6dab21fbc6be9b71fcced3ae10ffd8ca53255,1,,"{'description': 'Sunbaked and radiant, this terracotta <em>orange</em> is a salve for stark spaces.', 'PrimaryColorFamily': '<em>Orange</em>'}",6242d79628ccbc3b55ddbeb2,1221,Medium,Warm,B98766,Potters Clay,Orange,,Brown,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-030-soft-pumpkin-2166-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2166-40/soft-pumpkin,"['Soft Pumpkin', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2166-40/soft-pumpkin,2024-07-21T21:05:17Z,Soft Pumpkin 2166-40 | Benjamin Moore,2024-07-21T21:05:17Z,Color,"With its soft, creamy character, this medium orange offers a similar charm to apricot.",1dbbabf20bf480293178ba7be3c4864bffe9a2e9,1,,"{'description': 'With its soft, creamy character, this medium <em>orange</em> offers a similar charm to apricot.', 'PrimaryColorFamily': '<em>Orange</em>'}",6242911e196a67fd4e895680,2166-40,Medium,Warm,E1A16D,Soft Pumpkin,Orange,,Peach,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/yellow-paint-048-eye-of-the-tiger-188-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/188/eye-of-the-tiger,"['Eye of the Tiger', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/188/eye-of-the-tiger,2024-07-22T01:54:26Z,Eye of the Tiger 188 | Benjamin Moore,2024-07-22T01:54:26Z,Color,"Rich and earthy, this yellow-orange brings to mind the distinctive coat of a tiger.",559811f48b4208d27e8a9174f26baebfeb2f2716,1,,"{'description': 'Rich and earthy, this yellow-<em>orange</em> brings to mind the distinctive coat of a tiger.'}",62428706196a67e0758953e6,188,Medium,Warm,E3B26F,Eye of the Tiger,Yellow,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-044-peach-parfait-2175-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2175-70/peach-parfait,"['Peach Parfait', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2175-70/peach-parfait,2024-07-21T20:02:16Z,Peach Parfait 2175-70 | Benjamin Moore,2024-07-21T20:02:15Z,Color,"A pink-tinged peach with a pale, frosty finish.",be0789d534217b6a0f588edd99a219084edeb36e,1,,{'PrimaryColorFamily': '<em>Orange</em>'},6242e0bee7b9d2da0e0f4ff8,2175-70,Light,Warm,F9E7DA,Peach Parfait,Orange,,Peach,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-256-parchment-OC-78-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/oc-78/parchment,"['Parchment', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/oc-78/parchment,2024-07-21T20:27:34Z,Parchment OC-78 | Benjamin Moore,2024-07-21T20:27:33Z,Color,Muted peach tones bring understated elegance to this pale hue.,bbdb7e467323bf000b82425055c5e2ea9a865bd4,1,,{},6242f0d8196a67c74889687b,OC-78,Light,Warm,F7E7D4,Parchment,White,,Peach,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-032-terra-mauve-105-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/105/terra-mauve,"['Terra Mauve', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/105/terra-mauve,2024-07-21T21:27:05Z,Terra Mauve 105 | Benjamin Moore,2024-07-21T21:27:04Z,Color,"A deep, reddened shade of burnt sienna that conveys an understated sense of luxury.",1d8df01e7e94b81f9e4511c456a846bbef597888,1,,{'PrimaryColorFamily': '<em>Orange</em>'},62429ecfe7b9d2f3a70f6442,105,Dark,Warm,9C6040,Terra Mauve,Orange,,Brown,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-023-citrus-mist-141-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/141/citrus-mist,"['Citrus Mist', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/141/citrus-mist,2024-07-21T22:52:15Z,Citrus Mist 141 | Benjamin Moore,2024-07-21T22:52:15Z,Color,A squeeze of lemon yellow enlivens this barely there hue.,c747b61269a9b8e9732180fa6b6fef0a931fa59a,1,,{'PrimaryColorFamily': '<em>Orange</em>'},6242e3c4e7b9d2a5880f58df,141,Light,Warm,F9E8C4,Citrus Mist,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-048-yellow-marigold-2155-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2155-30/yellow-marigold,"['Yellow Marigold', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2155-30/yellow-marigold,2024-07-21T23:54:18Z,Yellow Marigold 2155-30 | Benjamin Moore,2024-07-21T23:54:17Z,Color,A bouncy yellow-orange that instantly uplifts any space.,b790d8ca25edc3c093557bd05109fc7a364b8682,1,,"{'description': 'A bouncy yellow-<em>orange</em> that instantly uplifts any space.', 'PrimaryColorFamily': '<em>Orange</em>'}",624270f728ccbc5072dd95a7,2155-30,Medium,Warm,EAA731,Yellow Marigold,Orange,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-051-orange-sky-2018-10-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2018-10/orange-sky,"['Orange Sky', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2018-10/orange-sky,2024-07-22T03:04:53Z,Orange Sky 2018-10 | Benjamin Moore,2024-07-22T03:04:53Z,Color,An intense yet playful orange that paints the picture of a magnificent sunset.,390adf5a1e82acc9c650562a4c42f3227d6899dc,1,,"{'title': '<em>Orange</em> Sky 2018-10 | Benjamin Moore', 'sections': '<em>Orange</em> Sky', 'description': 'An intense yet playful <em>orange</em> that paints the picture of a magnificent sunset.', 'color_name': '<em>Orange</em> Sky', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2018-10&#x2F;<em>orange</em>-sky', 'PrimaryColorFamily': '<em>Orange</em>'}",624311f4196a670d3e894ec3,2018-10,Medium,Warm,FF9F00,Orange Sky,Orange,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-025-electric-orange-2015-10-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2015-10/electric-orange,"['Electric Orange', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2015-10/electric-orange,2024-07-22T00:10:01Z,Electric Orange 2015-10 | Benjamin Moore,2024-07-22T00:10:01Z,Color,"A lush, vibrant orange with an irresistible energy.",37f6bf61a2849fbc4be576d170a1e75353b10163,1,,"{'title': 'Electric <em>Orange</em> 2015-10 | Benjamin Moore', 'sections': 'Electric <em>Orange</em>', 'description': 'A lush, vibrant <em>orange</em> with an irresistible energy.', 'color_name': 'Electric <em>Orange</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2015-10&#x2F;electric-<em>orange</em>', 'PrimaryColorFamily': '<em>Orange</em>'}",62f7db6f196a676b6a5ba568,2015-10,Medium,Warm,F0701A,Electric Orange,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-036-orange-2011-10-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2011-10/orange,"['Orange', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2011-10/orange,2024-07-21T20:09:50Z,Orange 2011-10 | Benjamin Moore,2024-07-21T20:09:49Z,Color,"A pure, unadulterated orange with a crimson glow.",97765ea3d08c8bcd383ab1d6a0f9767c8d706b83,1,,"{'title': '<em>Orange</em> 2011-10 | Benjamin Moore', 'sections': '<em>Orange</em>', 'description': 'A pure, unadulterated <em>orange</em> with a crimson glow.', 'color_name': '<em>Orange</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2011-10&#x2F;<em>orange</em>', 'PrimaryColorFamily': '<em>Orange</em>'}",6242fe6928ccbc4aecdda02a,2011-10,Dark,Warm,E0412B,Orange,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-035-orange-blossom-2168-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2168-30/orange-blossom,"['Orange Blossom', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2168-30/orange-blossom,2024-07-21T22:25:00Z,Orange Blossom 2168-30 | Benjamin Moore,2024-07-21T22:24:59Z,Color,"With its drop of red, this jubilant shade of orange resembles the unique rind of blood orange.",0f980ac1bd92e858d4c6f907c106cd0daab36b74,1,,"{'title': '<em>Orange</em> Blossom 2168-30 | Benjamin Moore', 'sections': '<em>Orange</em> Blossom', 'description': 'With its drop of red, this jubilant shade of <em>orange</em> resembles the unique rind of blood <em>orange</em>.', 'color_name': '<em>Orange</em> Blossom', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2168-30&#x2F;<em>orange</em>-blossom', 'PrimaryColorFamily': '<em>Orange</em>'}",6242e934196a67271a896272,2168-30,Medium,Warm,DC8052,Orange Blossom,Orange,,Brown,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-036-fiesta-orange-84-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/084/fiesta-orange,"['Fiesta Orange', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/084/fiesta-orange,2024-07-22T02:49:14Z,Fiesta Orange 084 | Benjamin Moore,2024-07-03T12:44:16Z,Color,"Nothing epitomizes fun more than this highly charged, radiant orange.",be99a340bddbb8d8b6308fd538adb756e6b6a41a,1,,"{'title': 'Fiesta <em>Orange</em> 084 | Benjamin Moore', 'sections': 'Fiesta <em>Orange</em>', 'description': 'Nothing epitomizes fun more than this highly charged, radiant <em>orange</em>.', 'color_name': 'Fiesta <em>Orange</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;084&#x2F;fiesta-<em>orange</em>', 'PrimaryColorFamily': '<em>Orange</em>'}",62424c05e7b9d2d1210f49cc,084,Medium,Warm,F0764B,Fiesta Orange,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-026-orange-froth-151-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/151/orange-froth,"['Orange Froth', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/151/orange-froth,2024-07-21T22:53:01Z,Orange Froth 151 | Benjamin Moore,2024-07-21T22:53:01Z,Color,A hint of cream mellows out this bright orange hue.,b919b6d228caed7807cb1aab48eb0e98a25a4f0f,1,,"{'title': '<em>Orange</em> Froth 151 | Benjamin Moore', 'sections': '<em>Orange</em> Froth', 'description': 'A hint of cream mellows out this bright <em>orange</em> hue.', 'color_name': '<em>Orange</em> Froth', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;151&#x2F;<em>orange</em>-froth', 'PrimaryColorFamily': '<em>Orange</em>'}",6242fae628ccbc77eaddba56,151,Light,Warm,FFD99F,Orange Froth,Orange,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-053-orange-ice-166-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/166/orange-ice,"['Orange Ice', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/166/orange-ice,2024-07-21T22:09:14Z,Orange Ice 166 | Benjamin Moore,2024-07-21T22:09:14Z,Color,Earthy ochre undertones mellow out this medium orange.,2658a086499c2870b079f41a577cc25b254bcf0a,1,,"{'title': '<em>Orange</em> Ice 166 | Benjamin Moore', 'sections': '<em>Orange</em> Ice', 'description': 'Earthy ochre undertones mellow out this medium <em>orange</em>.', 'color_name': '<em>Orange</em> Ice', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;166&#x2F;<em>orange</em>-ice', 'PrimaryColorFamily': '<em>Orange</em>'}",6242e1bde7b9d21c190f637e,166,Medium,Warm,EBBC7F,Orange Ice,Orange,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-052-pineapple-orange-158-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/158/pineapple-orange,"['Pineapple Orange', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/158/pineapple-orange,2024-07-30T16:25:15Z,Pineapple Orange 158 | Benjamin Moore,2024-07-30T16:25:14Z,Color,"Warm, sandy undertones mellow out this easygoing orange.",7c689aee9c9ffb872e804631b24f71ef141ffbc6,1,,"{'title': 'Pineapple <em>Orange</em> 158 | Benjamin Moore', 'sections': 'Pineapple <em>Orange</em>', 'description': 'Warm, sandy undertones mellow out this easygoing <em>orange</em>.', 'color_name': 'Pineapple <em>Orange</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;158&#x2F;pineapple-<em>orange</em>', 'Family': '<em>Orange</em>'}",6242c2f464441f49d60055c3,158,,,FAD4A4,Pineapple Orange,,,,Orange,Light,"['Interior', 'Exterior']",True,Benjamin Moore Classics&reg;,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-027-orange-sherbet-122-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/122/orange-sherbet,"['Orange Sherbet', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/122/orange-sherbet,2024-07-30T12:55:12Z,Orange Sherbet 122 | Benjamin Moore,2024-07-03T18:06:31Z,Color,"Crisp and radiant, this light orange almost seems to glow.",e11a60b923091780d466888107afd4e895e029e3,1,,"{'title': '<em>Orange</em> Sherbet 122 | Benjamin Moore', 'sections': '<em>Orange</em> Sherbet', 'description': 'Crisp and radiant, this light <em>orange</em> almost seems to glow.', 'color_name': '<em>Orange</em> Sherbet', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;122&#x2F;<em>orange</em>-sherbet', 'Family': '<em>Orange</em>'}",6242c2f428ccbc724addae86,122,,,FED1A5,Orange Sherbet,,,,Orange,Light,Interior,True,Benjamin Moore Classics&reg;,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-040-tangy-orange-2014-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2014-30/tangy-orange,"['Tangy Orange', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2014-30/tangy-orange,2024-07-22T02:48:08Z,Tangy Orange 2014-30 | Benjamin Moore,2024-07-22T02:48:08Z,Color,A classic medium orange that instantly energizes.,dbbadfa6b4bd5a08dfb47ec9460c2be3f39781fc,1,,"{'title': 'Tangy <em>Orange</em> 2014-30 | Benjamin Moore', 'sections': 'Tangy <em>Orange</em>', 'description': 'A classic medium <em>orange</em> that instantly energizes.', 'color_name': 'Tangy <em>Orange</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2014-30&#x2F;tangy-<em>orange</em>', 'PrimaryColorFamily': '<em>Orange</em>'}",624264da196a6791058953ce,2014-30,Medium,Warm,F77946,Tangy Orange,Orange,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-032-orange-creamsicle-59-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/059/orange-creamsicle,"['Orange Creamsicle', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/059/orange-creamsicle,2024-07-22T02:12:27Z,Orange Creamsicle 059 | Benjamin Moore,2024-07-22T02:12:26Z,Color,"Crisp and refreshing, this light orange brings a touch of sweetness to any space.",0b0ca959e60b9fb5254d4195ecd2782c5ec92bac,1,,"{'title': '<em>Orange</em> Creamsicle 059 | Benjamin Moore', 'sections': '<em>Orange</em> Creamsicle', 'description': 'Crisp and refreshing, this light <em>orange</em> brings a touch of sweetness to any space.', 'color_name': '<em>Orange</em> Creamsicle', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;059&#x2F;<em>orange</em>-creamsicle', 'PrimaryColorFamily': '<em>Orange</em>'}",6242914228ccbcc13edda267,059,Light,Warm,F4CBB3,Orange Creamsicle,Orange,,Peach,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/orange-paint-027-orange-appeal-124-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/124/orange-appeal,"['Orange Appeal', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/124/orange-appeal,2024-07-22T04:26:56Z,Orange Appeal 124 | Benjamin Moore,2024-07-03T17:03:56Z,Color,"Deepened with a trace of brown, this classic orange offers understated boldness.",78e8b702a0987d7ee801ce8b506f9b636067947e,1,,"{'title': '<em>Orange</em> Appeal 124 | Benjamin Moore', 'sections': '<em>Orange</em> Appeal', 'description': 'Deepened with a trace of brown, this classic <em>orange</em> offers understated boldness.', 'color_name': '<em>Orange</em> Appeal', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;124&#x2F;<em>orange</em>-appeal', 'PrimaryColorFamily': '<em>Orange</em>'}",6242f1fc196a673822894b52,124,Medium,Warm,EDA768,Orange Appeal,Orange,,Yellow,,,,,,,,,,,
